reporting_month,purchase_order_id,purchase_order_line_id,shipment_id,supplier_id,supplier_name,supplier_tier,category,subcategory,country,region,currency,sku,order_date,requested_delivery_date,promised_delivery_date,actual_delivery_date,order_status,line_status,ordered_quantity,received_quantity,rejected_quantity,returned_quantity,unit_of_measure,contract_unit_price,invoiced_unit_price,invoiced_quantity,invoice_number,invoice_date,invoice_due_date,payment_date,invoice_status,inspection_date,defect_code,issue_opened_at,first_supplier_response_at,issue_resolved_at,expedite_requested_flag,expedite_reason,contract_required_delivery_days,contract_min_order_quantity,required_compliance_documents,valid_compliance_documents,supplier_audit_date,supplier_audit_expiry_date,sustainability_certificate_status,payment_terms_days,account_manager,primary_contact_channel
2024-08,PO-2024-005720,PO-2024-005720-L02,SHP-202408-005720,SUP-043,Heliox Components,Standard,Machined Parts,Shafts,Netherlands,Western Europe,EUR,SKU-MCH-574,2024-08-06,2024-09-04,2024-08-28,2024-08-27,Partially Delivered,Partially Received,24,16,0,0,EA,37.53,37.53,16,INV-202408-005720,2024-08-28,2024-09-27,2024-10-15,Paid,2024-08-29,,,,,N,,22,23,ISO9001|COC|ROHS,ISO9001,2023-03-20,2024-09-20,Pending Renewal,30,Taylor Brooks,Portal
2024-08,PO-2024-005720,PO-2024-005720-L03,SHP-202408-005720,SUP-043,Heliox Components,Standard,Industrial Chemicals,Cleaners,Netherlands,Western Europe,EUR,SKU-CHM-587,2024-08-06,2024-09-04,2024-08-28,2024-08-27,Partially Delivered,Partially Received,21,7,1,0,L,28.20,28.20,7,INV-202408-005720,2024-08-28,2024-09-27,2024-10-15,Paid,2024-08-30,SPEC_MISMATCH,2024-08-30T13:00:00Z,2024-09-01T06:00:00Z,2024-09-05T00:00:00Z,N,,22,23,ISO9001|COC|ROHS,ISO9001,2023-03-20,2024-09-20,Pending Renewal,30,Taylor Brooks,Portal
2024-08,PO-2024-005720,PO-2024-005720-L04,SHP-202408-005720,SUP-043,Heliox Components,Standard,MRO Supplies,Filters,Netherlands,Western Europe,EUR,SKU-MRO-600,2024-08-06,2024-09-04,2024-08-28,2024-08-27,Partially Delivered,Partially Received,166,128,0,0,EA,14.95,14.95,128,INV-202408-005720,2024-08-28,2024-09-27,2024-10-15,Paid,2024-08-28,,,,,N,,22,23,ISO9001|COC|ROHS,ISO9001,2023-03-20,2024-09-20,Pending Renewal,30,Taylor Brooks,Portal
2024-09,PO-2024-005721,PO-2024-005721-L01,SHP-202409-005721,SUP-072,Lumina Works,Watchlist,Office Consumables,Stationery,Italy,Southern Europe,EUR,SKU-OFF-723,2024-09-09,2024-10-06,2024-09-29,2024-10-30,Partially Delivered,Partially Received,302,253,42,0,PACK,4.90,4.66,256,INV-202409-005721,2024-11-01,2024-12-16,,Overdue,2024-11-01,DOCUMENTATION,2024-11-01T12:00:00Z,2024-11-05T12:00:00Z,,Y,Late production release,17,42,COC|REACH|SA8000,,2023-09-27,2024-07-23,Not Certified,45,Cameron Diaz,Phone
2024-09,PO-2024-005721,PO-2024-005721-L02,SHP-202409-005721,SUP-072,Lumina Works,Watchlist,MRO Supplies,Filters,Italy,Southern Europe,EUR,SKU-MRO-736,2024-09-09,2024-10-06,2024-09-29,2024-10-30,Partially Delivered,Partially Received,123,82,0,0,EA,12.85,13.36,85,INV-202409-005721,2024-11-01,2024-12-16,,Overdue,2024-11-02,,,,,Y,Late production release,17,42,COC|REACH|SA8000,,2023-09-27,2024-07-23,Not Certified,45,Cameron Diaz,Phone
2024-10,PO-2024-005722,PO-2024-005722-L01,SHP-202410-005722,SUP-029,Evercrest Manufacturing,Preferred,Fasteners,Bolts,India,South Asia,INR,SKU-FST-525,2024-10-23,2024-12-02,2024-11-25,2024-12-09,Delivered,Fully Received,30,30,0,0,EA,451.16,451.16,30,INV-202410-005722,2024-12-12,2025-01-11,2025-01-09,Paid,2024-12-12,,,,,Y,Carrier capacity,27,17,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-06-22,2025-10-19,Pending Renewal,30,Morgan Ellis,Account Portal
2024-10,PO-2024-005722,PO-2024-005722-L02,SHP-202410-005722,SUP-029,Evercrest Manufacturing,Preferred,Safety Equipment,Eye Protection,India,South Asia,INR,SKU-SFT-538,2024-10-23,2024-12-02,2024-11-25,2024-12-09,Delivered,Fully Received,81,81,0,17,EA,1323.03,1323.03,81,INV-202410-005722,2024-12-12,2025-01-11,2025-01-09,Paid,2024-12-10,,,,,Y,Carrier capacity,27,17,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-06-22,2025-10-19,Pending Renewal,30,Morgan Ellis,Account Portal
2024-10,PO-2024-005722,PO-2024-005722-L03,SHP-202410-005722,SUP-029,Evercrest Manufacturing,Preferred,Safety Equipment,Eye Protection,India,South Asia,INR,SKU-SFT-551,2024-10-23,2024-12-02,2024-11-25,2024-12-09,Delivered,Fully Received,56,56,0,0,EA,1440.32,1440.32,56,INV-202410-005722,2024-12-12,2025-01-11,2025-01-09,Paid,2024-12-11,,,,,Y,Carrier capacity,27,17,ISO9001|ISO14001|SA8000,ISO9001|ISO14001|SA8000,2023-06-22,2025-10-19,Pending Renewal,30,Morgan Ellis,Account Portal
2024-11,PO-2024-005723,PO-2024-005723-L01,SHP-202411-005723,SUP-058,Juniper Systems,Watchlist,MRO Supplies,Hand Tools,Brazil,Latin America,BRL,SKU-MRO-687,2024-11-23,2024-12-31,2024-12-15,2024-12-13,Delivered,Fully Received,43,43,3,3,SET,75.24,75.24,43,INV-202411-005723,2024-12-17,2025-01-31,,Pending,2024-12-14,PACKAGING_FAILURE,2024-12-14T14:00:00Z,2024-12-16T11:00:00Z,2024-12-21T08:00:00Z,Y,Late production release,22,36,COC|ROHS|REACH,,2023-01-04,2023-10-31,Expired,45,Parker Lee,Portal
2024-11,PO-2024-005723,PO-2024-005723-L02,SHP-202411-005723,SUP-058,Juniper Systems,Watchlist,MRO Supplies,Filters,Brazil,Latin America,BRL,SKU-MRO-700,2024-11-23,2024-12-31,2024-12-15,2024-12-13,Delivered,Fully Received,60,60,0,0,EA,73.93,82.80,59,INV-202411-005723,2024-12-17,2025-01-31,,Pending,2024-12-15,,,,,Y,Late production release,22,36,COC|ROHS|REACH,,2023-01-04,2023-10-31,Expired,45,Parker Lee,Portal
2024-11,PO-2024-005723,PO-2024-005723-L03,SHP-202411-005723,SUP-058,Juniper Systems,Watchlist,MRO Supplies,Hand Tools,Brazil,Latin America,BRL,SKU-MRO-713,2024-11-23,2024-12-31,2024-12-15,2024-12-13,Delivered,Fully Received,127,127,0,0,SET,77.06,77.06,127,INV-202411-005723,2024-12-17,2025-01-31,,Pending,2024-12-16,,,,,Y,Late production release,22,36,COC|ROHS|REACH,,2023-01-04,2023-10-31,Expired,45,Parker Lee,Portal
2024-11,PO-2024-005723,PO-2024-005723-L04,SHP-202411-005723,SUP-058,Juniper Systems,Watchlist,Logistics Materials,Labels,Brazil,Latin America,BRL,SKU-LOG-726,2024-11-23,2024-12-31,2024-12-15,2024-12-13,Delivered,Fully Received,97,97,0,0,BOX,30.20,30.20,97,INV-202411-005723,2024-12-17,2025-01-31,,Pending,2024-12-14,,,,,Y,Late production release,22,36,COC|ROHS|REACH,,2023-01-04,2023-10-31,Expired,45,Parker Lee,Portal
2024-12,PO-2024-005724,PO-2024-005724-L01,SHP-202412-005724,SUP-015,Cinderline Materials,Strategic,Hydraulics,Hoses,Japan,East Asia,JPY,SKU-HYD-489,2024-12-09,2025-01-17,2025-01-13,2025-01-14,Delivered,Fully Received,43,43,0,0,EA,7268.49,7268.49,43,INV-202412-005724,2025-01-19,2025-02-18,,Disputed,2025-01-16,,,,,N,,32,11,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-24,2026-09-23,Pending Renewal,30,Drew Patel,EDI
2024-12,PO-2024-005724,PO-2024-005724-L02,SHP-202412-005724,SUP-015,Cinderline Materials,Strategic,Packaging,Protective Foam,Japan,East Asia,JPY,SKU-PKG-502,2024-12-09,2025-01-17,2025-01-13,2025-01-14,Delivered,Fully Received,45,45,0,0,M,392.84,392.84,45,INV-202412-005724,2025-01-19,2025-02-18,,Disputed,2025-01-17,,,,,N,,32,11,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-24,2026-09-23,Pending Renewal,30,Drew Patel,EDI
2024-12,PO-2024-005724,PO-2024-005724-L03,SHP-202412-005724,SUP-015,Cinderline Materials,Strategic,Packaging,Corrugated Cartons,Japan,East Asia,JPY,SKU-PKG-515,2024-12-09,2025-01-17,2025-01-13,2025-01-14,Delivered,Fully Received,53,53,0,0,BOX,520.77,520.77,53,INV-202412-005724,2025-01-19,2025-02-18,,Disputed,2025-01-15,,,,,N,,32,11,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-24,2026-09-23,Pending Renewal,30,Drew Patel,EDI
2024-12,PO-2024-005724,PO-2024-005724-L04,SHP-202412-005724,SUP-015,Cinderline Materials,Strategic,Packaging,Corrugated Cartons,Japan,East Asia,JPY,SKU-PKG-528,2024-12-09,2025-01-17,2025-01-13,2025-01-14,Delivered,Fully Received,85,85,0,0,BOX,537.54,537.54,85,INV-202412-005724,2025-01-19,2025-02-18,,Disputed,2025-01-16,,,,,N,,32,11,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-24,2026-09-23,Pending Renewal,30,Drew Patel,EDI
2024-12,PO-2024-005724,PO-2024-005724-L05,SHP-202412-005724,SUP-015,Cinderline Materials,Strategic,Packaging,Protective Foam,Japan,East Asia,JPY,SKU-PKG-541,2024-12-09,2025-01-17,2025-01-13,2025-01-14,Delivered,Fully Received,52,52,0,0,M,462.41,462.41,52,INV-202412-005724,2025-01-19,2025-02-18,,Disputed,2025-01-17,,,,,N,,32,11,ISO9001|COC|ISO14001,ISO9001|COC|ISO14001,2023-09-24,2026-09-23,Pending Renewal,30,Drew Patel,EDI
2025-01,PO-2025-005725,PO-2025-005725-L01,SHP-202501-005725,SUP-044,Heliox Industries,Standard,Bearings,Ball Bearings,Sweden,Northern Europe,SEK,SKU-BRG-651,2025-01-06,2025-02-12,2025-02-08,2025-02-05,Delivered,Fully Received,26,26,0,0,EA,254.45,254.45,26,INV-202501-005725,2025-02-06,2025-03-23,,Overdue,2025-02-08,,,,,N,,27,30,ISO9001|COC|REACH,ISO9001|COC,2023-04-08,2024-10-09,Expired,45,Avery Singh,Account Portal
2025-01,PO-2025-005725,PO-2025-005725-L02,SHP-202501-005725,SUP-044,Heliox Industries,Standard,Electrical,Cables,Sweden,Northern Europe,SEK,SKU-ELE-664,2025-01-06,2025-02-12,2025-02-08,2025-02-05,Delivered,Fully Received,120,120,0,0,M,113.37,113.37,120,INV-202501-005725,2025-02-06,2025-03-23,,Overdue,2025-02-06,,,,,N,,27,30,ISO9001|COC|REACH,ISO9001|COC,2023-04-08,2024-10-09,Expired,45,Avery Singh,Account Portal
2025-01,PO-2025-005725,PO-2025-005725-L03,SHP-202501-005725,SUP-044,Heliox Industries,Standard,Electrical,Connectors,Sweden,Northern Europe,SEK,SKU-ELE-677,2025-01-06,2025-02-12,2025-02-08,2025-02-05,Delivered,Fully Received,92,92,0,0,EA,112.39,112.39,92,INV-202501-005725,2025-02-06,2025-03-23,,Overdue,2025-02-07,,,,,N,,27,30,ISO9001|COC|REACH,ISO9001|COC,2023-04-08,2024-10-09,Expired,45,Avery Singh,Account Portal
2025-01,PO-2025-005725,PO-2025-005725-L04,SHP-202501-005725,SUP-044,Heliox Industries,Standard,Fasteners,Nuts,Sweden,Northern Europe,SEK,SKU-FST-690,2025-01-06,2025-02-12,2025-02-08,2025-02-05,Delivered,Fully Received,63,63,0,0,EA,56.53,52.01,62,INV-202501-005725,2025-02-06,2025-03-23,,Overdue,2025-02-08,,,,,N,,27,30,ISO9001|COC|REACH,ISO9001|COC,2023-04-08,2024-10-09,Expired,45,Avery Singh,Account Portal
2025-02,PO-2025-005726,PO-2025-005726-L01,SHP-202502-005726,SUP-001,Asterion Components,Strategic,Electronics,Control Modules,United States,North America,USD,SKU-ELC-453,2025-02-15,2025-03-12,2025-02-27,2025-02-23,Delivered,Fully Received,23,23,0,0,EA,20.08,20.08,23,INV-202502-005726,2025-02-25,2025-03-27,2025-04-08,Paid,2025-02-24,,,,,N,,12,5,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-01-01,2025-12-31,Pending Renewal,30,Alex Morgan,Email
2025-02,PO-2025-005726,PO-2025-005726-L02,SHP-202502-005726,SUP-001,Asterion Components,Strategic,Safety Equipment,Gloves,United States,North America,USD,SKU-SFT-466,2025-02-15,2025-03-12,2025-02-27,2025-02-23,Delivered,Fully Received,8,8,0,0,PAIR,15.13,15.13,8,INV-202502-005726,2025-02-25,2025-03-27,2025-04-08,Paid,2025-02-25,,,,,N,,12,5,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-01-01,2025-12-31,Pending Renewal,30,Alex Morgan,Email
2025-02,PO-2025-005726,PO-2025-005726-L03,SHP-202502-005726,SUP-001,Asterion Components,Strategic,Industrial Chemicals,Lubricants,United States,North America,USD,SKU-CHM-479,2025-02-15,2025-03-12,2025-02-27,2025-02-23,Delivered,Fully Received,11,11,0,0,L,27.85,27.85,11,INV-202502-005726,2025-02-25,2025-03-27,2025-04-08,Paid,2025-02-26,,,,,N,,12,5,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-01-01,2025-12-31,Pending Renewal,30,Alex Morgan,Email
2025-02,PO-2025-005726,PO-2025-005726-L04,SHP-202502-005726,SUP-001,Asterion Components,Strategic,Electronics,Control Modules,United States,North America,USD,SKU-ELC-492,2025-02-15,2025-03-12,2025-02-27,2025-02-23,Delivered,Fully Received,10,10,0,0,EA,15.20,15.20,10,INV-202502-005726,2025-02-25,2025-03-27,2025-04-08,Paid,2025-02-24,,,,,N,,12,5,ISO9001|COC|ROHS,ISO9001|COC|ROHS,2023-01-01,2025-12-31,Pending Renewal,30,Alex Morgan,Email
2025-03,PO-2025-005727,PO-2025-005727-L01,SHP-202503-005727,SUP-030,Evercrest Works,Preferred,Office Consumables,Printer Supplies,Vietnam,Southeast Asia,VND,SKU-OFF-615,2025-03-23,2025-05-10,2025-04-27,2025-04-28,Delivered,Fully Received,16,16,0,0,BOX,114242.36,114242.36,16,INV-202503-005727,2025-05-01,2025-06-15,2025-06-11,Paid,2025-04-30,,,,,N,,32,24,COC|REACH|SA8000,COC|REACH|SA8000,2023-07-11,2025-11-07,Certified,45,Riley Chen,EDI
2025-03,PO-2025-005727,PO-2025-005727-L02,SHP-202503-005727,SUP-030,Evercrest Works,Preferred,Industrial Chemicals,Lubricants,Vietnam,Southeast Asia,VND,SKU-CHM-628,2025-03-23,2025-05-10,2025-04-27,2025-04-28,Delivered,Fully Received,22,22,0,0,L,846891.45,846891.45,22,INV-202503-005727,2025-05-01,2025-06-15,2025-06-11,Paid,2025-05-01,,,,,N,,32,24,COC|REACH|SA8000,COC|REACH|SA8000,2023-07-11,2025-11-07,Certified,45,Riley Chen,EDI
2025-03,PO-2025-005727,PO-2025-005727-L03,SHP-202503-005727,SUP-030,Evercrest Works,Preferred,MRO Supplies,Hand Tools,Vietnam,Southeast Asia,VND,SKU-MRO-641,2025-03-23,2025-05-10,2025-04-27,2025-04-28,Delivered,Fully Received,1,1,0,0,SET,439012.99,439012.99,1,INV-202503-005727,2025-05-01,2025-06-15,2025-06-11,Paid,2025-04-29,,,,,N,,32,24,COC|REACH|SA8000,COC|REACH|SA8000,2023-07-11,2025-11-07,Certified,45,Riley Chen,EDI
2025-03,PO-2025-005727,PO-2025-005727-L04,SHP-202503-005727,SUP-030,Evercrest Works,Preferred,Industrial Chemicals,Lubricants,Vietnam,Southeast Asia,VND,SKU-CHM-654,2025-03-23,2025-05-10,2025-04-27,2025-04-28,Delivered,Fully Received,166,166,0,0,L,653600.15,732032.17,169,INV-202503-005727,2025-05-01,2025-06-15,2025-06-11,Paid,2025-04-30,,,,,N,,32,24,COC|REACH|SA8000,COC|REACH|SA8000,2023-07-11,2025-11-07,Certified,45,Riley Chen,EDI
2025-04,PO-2025-005728,PO-2025-005728-L01,SHP-202504-005728,SUP-059,Juniper Manufacturing,Watchlist,Logistics Materials,Pallets,United Kingdom,Western Europe,GBP,SKU-LOG-777,2025-04-25,2025-05-29,2025-05-28,2025-05-23,Delivered,Fully Received,35,35,0,0,EA,5.29,5.29,35,INV-202504-005728,2025-05-27,2025-07-26,2025-08-08,Paid,2025-05-26,,,,,N,,27,43,ISO9001|ISO14001|SA8000,ISO9001,2023-01-23,2023-11-19,Not Certified,60,Reese Martin,Account Portal
2025-04,PO-2025-005728,PO-2025-005728-L02,SHP-202504-005728,SUP-059,Juniper Manufacturing,Watchlist,Electronics,Sensors,United Kingdom,Western Europe,GBP,SKU-ELC-790,2025-04-25,2025-05-29,2025-05-28,2025-05-23,Delivered,Fully Received,337,337,0,0,EA,12.24,12.24,337,INV-202504-005728,2025-05-27,2025-07-26,2025-08-08,Paid,2025-05-24,,,,,N,,27,43,ISO9001|ISO14001|SA8000,ISO9001,2023-01-23,2023-11-19,Not Certified,60,Reese Martin,Account Portal
2025-04,PO-2025-005728,PO-2025-005728-L03,SHP-202504-005728,SUP-059,Juniper Manufacturing,Watchlist,Packaging,Corrugated Cartons,United Kingdom,Western Europe,GBP,SKU-PKG-803,2025-04-25,2025-05-29,2025-05-28,2025-05-23,Delivered,Fully Received,159,159,25,0,BOX,2.44,2.44,159,INV-202504-005728,2025-05-27,2025-07-26,2025-08-08,Paid,2025-05-25,PACKAGING_FAILURE,2025-05-25T14:00:00Z,2025-05-28T18:00:00Z,2025-06-02T12:00:00Z,N,,27,43,ISO9001|ISO14001|SA8000,ISO9001,2023-01-23,2023-11-19,Not Certified,60,Reese Martin,Account Portal
2025-04,PO-2025-005728,PO-2025-005728-L04,SHP-202504-005728,SUP-059,Juniper Manufacturing,Watchlist,Electronics,Sensors,United Kingdom,Western Europe,GBP,SKU-ELC-816,2025-04-25,2025-05-29,2025-05-28,2025-05-23,Delivered,Fully Received,58,58,0,0,EA,13.25,13.25,58,INV-202504-005728,2025-05-27,2025-07-26,2025-08-08,Paid,2025-05-26,,,,,N,,27,43,ISO9001|ISO14001|SA8000,ISO9001,2023-01-23,2023-11-19,Not Certified,60,Reese Martin,Account Portal
2025-05,PO-2025-005729,PO-2025-005729-L01,SHP-202505-005729,SUP-016,Cinderline Systems,Strategic,Hydraulics,Valves,South Korea,East Asia,KRW,SKU-HYD-579,2025-05-09,2025-05-31,2025-05-21,2025-05-21,Delivered,Fully Received,14,14,0,0,EA,68071.61,68071.61,14,INV-202505-005729,2025-05-26,2025-07-10,2025-07-08,Paid,2025-05-22,,,,,N,,12,18,COC|ROHS|REACH,COC|ROHS|REACH,2023-10-13,2026-10-12,Certified,45,Jordan Kim,Email
2025-05,PO-2025-005729,PO-2025-005729-L02,SHP-202505-005729,SUP-016,Cinderline Systems,Strategic,MRO Supplies,Hand Tools,South Korea,East Asia,KRW,SKU-MRO-592,2025-05-09,2025-05-31,2025-05-21,2025-05-21,Delivered,Fully Received,43,43,0,0,SET,24744.30,24744.30,43,INV-202505-005729,2025-05-26,2025-07-10,2025-07-08,Paid,2025-05-23,,,,,N,,12,18,COC|ROHS|REACH,COC|ROHS|REACH,2023-10-13,2026-10-12,Certified,45,Jordan Kim,Email
2025-06,PO-2025-005730,PO-2025-005730-L01,SHP-202506-005730,SUP-045,Heliox Materials,Standard,Bearings,Roller Bearings,Poland,Central Europe,PLN,SKU-BRG-741,2025-06-09,2025-07-24,2025-07-14,2025-07-09,Delivered,Fully Received,266,266,0,0,EA,86.23,86.23,266,INV-202506-005730,2025-07-10,2025-09-08,,Disputed,2025-07-11,,,,,N,,32,37,ISO9001|COC|ISO14001,ISO9001|COC,2023-04-27,2024-10-28,Expired,60,Quinn Foster,EDI
2025-06,PO-2025-005730,PO-2025-005730-L02,SHP-202506-005730,SUP-045,Heliox Materials,Standard,Bearings,Roller Bearings,Poland,Central Europe,PLN,SKU-BRG-754,2025-06-09,2025-07-24,2025-07-14,2025-07-09,Delivered,Fully Received,238,238,0,0,EA,90.12,90.12,238,INV-202506-005730,2025-07-10,2025-09-08,,Disputed,2025-07-12,,,,,N,,32,37,ISO9001|COC|ISO14001,ISO9001|COC,2023-04-27,2024-10-28,Expired,60,Quinn Foster,EDI
2025-06,PO-2025-005730,PO-2025-005730-L03,SHP-202506-005730,SUP-045,Heliox Materials,Standard,Bearings,Ball Bearings,Poland,Central Europe,PLN,SKU-BRG-767,2025-06-09,2025-07-24,2025-07-14,2025-07-09,Delivered,Fully Received,276,276,16,0,EA,93.05,93.05,276,INV-202506-005730,2025-07-10,2025-09-08,,Disputed,2025-07-10,SPEC_MISMATCH,2025-07-10T09:00:00Z,2025-07-10T21:00:00Z,2025-07-11T11:00:00Z,N,,32,37,ISO9001|COC|ISO14001,ISO9001|COC,2023-04-27,2024-10-28,Expired,60,Quinn Foster,EDI
2025-07,PO-2025-005731,PO-2025-005731-L01,SHP-202507-005731,SUP-002,Asterion Industries,Strategic,Machined Parts,Brackets,Canada,North America,CAD,SKU-MCH-543,2025-07-26,2025-08-28,2025-08-18,2025-08-17,Delivered,Fully Received,73,73,0,0,EA,44.48,44.48,73,INV-202507-005731,2025-08-19,2025-10-03,2025-09-30,Paid,2025-08-20,,,,,N,,17,12,ISO9001|COC|REACH,ISO9001|COC|REACH,2023-01-20,2026-01-19,Certified,45,Casey Rivera,Phone
2025-07,PO-2025-005731,PO-2025-005731-L02,SHP-202507-005731,SUP-002,Asterion Industries,Strategic,Fasteners,Bolts,Canada,North America,CAD,SKU-FST-556,2025-07-26,2025-08-28,2025-08-18,2025-08-17,Delivered,Fully Received,49,49,0,0,EA,6.93,6.93,49,INV-202507-005731,2025-08-19,2025-10-03,2025-09-30,Paid,2025-08-18,,,,,N,,17,12,ISO9001|COC|REACH,ISO9001|COC|REACH,2023-01-20,2026-01-19,Certified,45,Casey Rivera,Phone
2025-07,PO-2025-005731,PO-2025-005731-L03,SHP-202507-005731,SUP-002,Asterion Industries,Strategic,MRO Supplies,Hand Tools,Canada,North America,CAD,SKU-MRO-569,2025-07-26,2025-08-28,2025-08-18,2025-08-17,Delivered,Fully Received,72,72,0,0,SET,24.50,24.50,72,INV-202507-005731,2025-08-19,2025-10-03,2025-09-30,Paid,2025-08-19,,,,,N,,17,12,ISO9001|COC|REACH,ISO9001|COC|REACH,2023-01-20,2026-01-19,Certified,45,Casey Rivera,Phone
2025-07,PO-2025-005731,PO-2025-005731-L04,SHP-202507-005731,SUP-002,Asterion Industries,Strategic,Fasteners,Nuts,Canada,North America,CAD,SKU-FST-582,2025-07-26,2025-08-28,2025-08-18,2025-08-17,Delivered,Fully Received,24,24,0,0,EA,6.34,6.34,24,INV-202507-005731,2025-08-19,2025-10-03,2025-09-30,Paid,2025-08-20,,,,,N,,17,12,ISO9001|COC|REACH,ISO9001|COC|REACH,2023-01-20,2026-01-19,Certified,45,Casey Rivera,Phone
2025-08,PO-2025-005732,PO-2025-005732-L01,SHP-202508-005732,SUP-031,Farsight Components,Preferred,Machined Parts,Shafts,Malaysia,Southeast Asia,MYR,SKU-MCH-705,2025-08-23,2025-09-11,2025-09-04,2025-09-01,Delivered,Fully Received,4,4,0,0,EA,162.30,162.30,4,INV-202508-005732,2025-09-04,2025-11-03,2025-11-04,Paid,2025-09-02,CONTAMINATION,2025-09-02T09:00:00Z,2025-09-03T19:00:00Z,2025-09-04T18:00:00Z,N,,12,31,ISO9001|COC|ROHS,ISO9001|COC,2023-07-30,2025-11-26,Certified,60,Taylor Brooks,Email
2025-08,PO-2025-005732,PO-2025-005732-L02,SHP-202508-005732,SUP-031,Farsight Components,Preferred,Machined Parts,Shafts,Malaysia,Southeast Asia,MYR,SKU-MCH-718,2025-08-23,2025-09-11,2025-09-04,2025-09-01,Delivered,Fully Received,4,4,0,0,EA,185.96,185.96,4,INV-202508-005732,2025-09-04,2025-11-03,2025-11-04,Paid,2025-09-03,,,,,N,,12,31,ISO9001|COC|ROHS,ISO9001|COC,2023-07-30,2025-11-26,Certified,60,Taylor Brooks,Email
2025-08,PO-2025-005732,PO-2025-005732-L03,SHP-202508-005732,SUP-031,Farsight Components,Preferred,Machined Parts,Brackets,Malaysia,Southeast Asia,MYR,SKU-MCH-731,2025-08-23,2025-09-11,2025-09-04,2025-09-01,Delivered,Fully Received,23,23,0,0,EA,207.10,207.10,23,INV-202508-005732,2025-09-04,2025-11-03,2025-11-04,Paid,2025-09-04,,,,,N,,12,31,ISO9001|COC|ROHS,ISO9001|COC,2023-07-30,2025-11-26,Certified,60,Taylor Brooks,Email
2025-08,PO-2025-005732,PO-2025-005732-L04,SHP-202508-005732,SUP-031,Farsight Components,Preferred,Machined Parts,Brackets,Malaysia,Southeast Asia,MYR,SKU-MCH-744,2025-08-23,2025-09-11,2025-09-04,2025-09-01,Delivered,Fully Received,72,72,0,0,EA,166.81,166.81,72,INV-202508-005732,2025-09-04,2025-11-03,2025-11-04,Paid,2025-09-02,,,,,N,,12,31,ISO9001|COC|ROHS,ISO9001|COC,2023-07-30,2025-11-26,Certified,60,Taylor Brooks,Email
2025-08,PO-2025-005732,PO-2025-005732-L05,SHP-202508-005732,SUP-031,Farsight Components,Preferred,Machined Parts,Shafts,Malaysia,Southeast Asia,MYR,SKU-MCH-757,2025-08-23,2025-09-11,2025-09-04,2025-09-01,Delivered,Fully Received,58,58,0,0,EA,191.92,191.92,58,INV-202508-005732,2025-09-04,2025-11-03,2025-11-04,Paid,2025-09-03,,,,,N,,12,31,ISO9001|COC|ROHS,ISO9001|COC,2023-07-30,2025-11-26,Certified,60,Taylor Brooks,Email
2025-09,PO-2025-005733,PO-2025-005733-L01,SHP-202509-005733,SUP-060,Juniper Works,Watchlist,Office Consumables,Printer Supplies,Germany,Western Europe,EUR,SKU-OFF-867,2025-09-27,2025-11-08,2025-11-01,2025-10-30,Delivered,Fully Received,4,4,0,1,BOX,5.55,5.55,4,INV-202509-005733,2025-11-03,2025-12-03,,Overdue,2025-11-01,,,,,N,,32,50,COC|REACH|SA8000,,2023-02-11,2023-12-08,Not Certified,30,Cameron Diaz,EDI
2025-09,PO-2025-005733,PO-2025-005733-L02,SHP-202509-005733,SUP-060,Juniper Works,Watchlist,Office Consumables,Printer Supplies,Germany,Western Europe,EUR,SKU-OFF-880,2025-09-27,2025-11-08,2025-11-01,2025-10-30,Delivered,Fully Received,300,300,25,0,BOX,5.11,5.11,300,INV-202509-005733,2025-11-03,2025-12-03,,Overdue,2025-11-02,CONTAMINATION,2025-11-02T11:00:00Z,2025-11-07T09:00:00Z,2025-11-11T04:00:00Z,N,,32,50,COC|REACH|SA8000,,2023-02-11,2023-12-08,Not Certified,30,Cameron Diaz,EDI
2025-09,PO-2025-005733,PO-2025-005733-L03,SHP-202509-005733,SUP-060,Juniper Works,Watchlist,Office Consumables,Stationery,Germany,Western Europe,EUR,SKU-OFF-893,2025-09-27,2025-11-08,2025-11-01,2025-10-30,Delivered,Fully Received,180,180,0,0,PACK,4.73,4.73,180,INV-202509-005733,2025-11-03,2025-12-03,,Overdue,2025-10-31,,,,,N,,32,50,COC|REACH|SA8000,,2023-02-11,2023-12-08,Not Certified,30,Cameron Diaz,EDI
